Attempts,IP_Change,Request_Frequency,User_Agent_Diversity,Key_Length,Error_Code_Frequency,Attack
13,1,0.26,4,128,3,1
8,0,3.28,5,512,2,0
7,0,12.31,7,256,0,0
9,1,3.46,3,1024,4,1
8,0,9.63,8,1024,2,0
9,0,0.06,3,512,3,0
7,1,22.74,2,1024,3,1
13,1,2.17,4,1024,1,0
9,0,7.7,3,128,0,0
8,0,10.78,5,1024,2,0
13,0,5.35,5,256,5,0
13,0,1.7,8,512,2,0
8,1,5.94,4,256,5,0
7,0,3.74,6,1024,2,0
9,0,1.41,4,1024,2,0
5,0,0.88,2,256,1,0
14,0,1.02,1,1024,1,0
8,0,4.95,6,512,4,0
8,1,0.59,7,256,1,0
13,0,2.32,6,256,2,0
12,1,9.97,8,128,1,1
11,1,1.32,5,512,2,0
14,0,1.03,1,1024,2,0
6,0,4.1,9,1024,0,0
13,0,8.79,3,512,0,0
5,1,0.38,7,1024,2,1
10,0,19.64,7,1024,0,1
5,1,6.17,2,256,2,1
11,0,8.91,1,1024,1,0
14,0,1.1,3,512,2,0
13,1,1.14,7,1024,1,0
15,0,4.43,5,256,6,0
10,1,0.03,1,256,0,0
11,0,0.29,3,128,6,0
7,0,7.42,9,1024,3,0
5,1,1.99,1,512,4,0
10,0,0.2,9,128,1,0
6,0,10.53,7,256,3,0
8,1,7.72,9,128,1,1
5,0,1.87,9,256,2,0
12,1,0.75,3,1024,1,0
8,0,1.02,6,256,3,0
10,0,8.16,4,256,2,0
11,0,1.2,2,512,1,0
6,1,3.67,5,1024,1,0
9,1,1.31,4,128,2,1
16,1,5.28,5,256,2,1
5,0,19.87,7,128,3,1
9,0,14.32,6,512,2,0
9,0,11.94,1,128,3,1
8,1,10.8,5,512,1,1
8,1,6.62,6,128,2,1
8,1,1.36,2,256,2,1
8,0,27.02,6,256,2,0
7,0,13.79,9,512,2,0
10,1,6.7,9,1024,1,1
11,1,1.8,3,256,2,0
10,0,5.95,7,1024,0,0
9,1,0.71,4,512,3,1
12,1,1.92,6,256,3,0
9,0,1.64,2,1024,3,0
19,1,1.91,3,1024,2,0
13,1,0.48,1,512,2,0
13,1,5.12,3,128,3,1
5,0,5.51,1,512,2,0
12,0,0.0,4,512,2,0
13,0,2.36,3,1024,3,0
8,0,10.03,9,128,1,1
6,0,4.88,9,256,3,0
10,1,2.34,4,1024,4,1
11,0,0.58,4,256,2,0
12,0,13.07,2,1024,2,0
10,0,0.28,5,1024,1,0
10,0,2.24,6,256,5,0
8,0,3.89,4,1024,3,0
13,1,16.17,5,256,2,1
6,0,0.83,9,1024,2,0
5,0,2.89,4,128,4,0
5,0,0.3,2,128,2,0
7,1,5.49,4,1024,1,0
8,0,9.9,4,512,3,0
14,0,5.56,3,512,3,0
6,0,8.96,3,256,3,0
11,1,2.8,1,1024,2,1
12,0,2.97,4,128,1,0
8,0,3.49,8,256,4,0
11,0,11.61,2,512,0,0
8,0,7.78,4,256,0,0
14,0,1.94,2,1024,1,0
12,0,3.88,9,512,2,0
7,1,15.24,5,256,1,1
7,0,0.07,4,256,3,0
19,1,2.74,6,1024,2,0
9,0,5.06,8,256,0,0
11,0,3.97,2,256,1,0
4,0,6.94,6,256,0,0
8,0,6.18,6,128,3,1
11,0,22.33,6,1024,2,0
3,1,0.17,1,1024,3,1
10,0,5.17,2,256,3,0
5,0,10.74,2,1024,3,0
13,0,4.12,1,1024,3,0
4,0,2.23,8,256,2,0
7,1,1.24,3,512,2,1
12,0,0.3,2,256,2,0
12,0,4.8,6,1024,0,0
6,1,2.25,6,1024,1,0
12,0,13.69,2,128,4,1
5,0,2.99,5,256,2,0
11,0,0.86,8,128,3,0
13,1,3.58,6,512,1,0
11,1,1.6,1,1024,2,0
16,1,6.43,8,256,4,1
18,1,4.81,1,512,1,0
11,1,1.77,9,128,4,1
7,0,20.52,1,256,5,1
4,1,0.57,3,128,3,1
10,0,25.36,7,1024,1,0
9,0,3.11,6,128,6,0
10,1,8.22,1,128,3,1
12,0,2.47,9,256,4,0
13,0,0.62,2,1024,2,0
7,1,1.93,6,1024,5,1
10,0,7.95,1,512,3,0
10,0,0.15,3,1024,2,0
6,1,0.13,8,256,4,1
10,0,3.03,9,512,1,0
11,1,0.2,5,256,2,0
9,1,4.24,4,256,4,0
10,0,0.44,1,128,1,0
9,0,8.29,7,1024,4,0
3,0,6.68,6,128,2,0
7,0,3.38,4,1024,0,0
8,0,5.78,2,256,0,0
14,0,5.66,9,512,1,0
11,0,7.17,5,1024,3,0
11,0,13.04,9,128,4,1
17,0,3.52,5,256,0,0
7,1,1.46,2,256,1,0
12,0,2.34,6,1024,2,0
4,0,3.0,4,1024,3,0
11,1,1.56,3,512,1,0
5,0,1.11,2,256,0,0
7,1,16.87,4,128,2,1
16,1,0.37,8,512,2,0
6,1,4.59,2,1024,1,0
7,0,7.52,2,128,2,1
8,0,1.74,1,512,0,0
6,1,0.58,7,256,0,1
6,0,4.49,3,256,2,0
10,0,0.74,3,1024,5,0
9,1,0.96,9,512,3,1
12,0,1.19,3,128,4,0
8,0,7.19,4,512,0,0
8,0,4.61,3,512,1,0
7,1,8.94,9,512,4,1
11,0,2.07,6,512,1,0
7,1,18.96,4,1024,4,1
13,0,0.86,3,512,1,0
11,0,1.64,4,256,2,0
10,1,7.4,2,128,1,1
17,0,1.18,9,1024,0,0
9,0,1.85,8,512,2,0
10,0,1.48,1,256,2,0
9,0,0.96,8,512,3,0
12,0,5.91,6,512,2,0
7,1,0.79,6,512,1,0
14,0,1.98,9,128,3,0
8,0,1.03,9,128,3,0
6,0,0.15,4,1024,4,0
13,1,35.96,4,1024,2,1
6,0,3.49,6,128,2,0
6,0,0.48,8,1024,3,0
8,0,6.0,1,256,3,0
10,0,4.64,7,128,3,0
8,1,0.84,2,512,2,0
4,1,0.82,5,256,0,0
9,1,3.38,1,256,3,0
9,0,6.1,2,1024,1,0
17,0,6.38,6,256,3,0
5,0,3.91,6,256,0,0
9,0,1.45,5,1024,5,0
13,0,0.35,1,256,4,0
6,0,5.11,4,512,1,0
17,0,5.35,4,256,4,0
10,0,6.18,2,128,5,1
11,0,1.09,9,256,5,0
10,1,13.93,7,1024,3,1
7,0,3.17,6,128,1,0
6,0,1.23,2,256,2,0
6,0,3.61,8,1024,2,0
9,1,2.97,5,256,0,0
8,1,15.68,5,128,3,1
9,0,6.96,8,1024,2,0
5,0,1.69,6,256,2,0
10,1,0.55,5,128,5,1
6,0,10.06,7,1024,2,0
11,0,1.7,1,1024,4,0
12,1,0.76,4,512,2,0
10,1,15.74,7,512,3,1
9,0,3.75,7,256,2,0
14,0,2.21,4,128,4,0
9,0,0.03,9,256,2,0
14,1,13.59,7,128,1,1
10,0,3.49,8,1024,2,0
5,0,8.95,5,1024,1,0
13,0,5.12,3,256,4,0
13,0,2.65,6,512,2,0
10,1,4.47,3,512,2,0
4,1,5.68,5,128,4,1
7,0,4.53,7,128,3,0
9,1,5.81,6,128,2,1
12,0,2.82,2,256,0,0
9,0,0.44,9,512,6,0
11,1,1.36,5,128,2,1
15,0,2.93,5,1024,1,0
5,1,1.24,4,512,1,0
7,0,7.66,2,512,2,0
15,0,1.68,6,1024,2,0
8,1,4.03,5,1024,1,0
11,0,3.16,4,256,1,0
16,1,8.41,7,256,3,1
9,0,2.86,6,512,1,0
11,1,5.28,1,1024,2,0
13,0,2.98,9,128,3,0
9,0,0.59,5,256,2,0
10,1,4.91,6,128,2,1
7,1,4.23,2,1024,1,0
13,0,6.97,9,256,2,0
9,1,2.27,9,512,3,1
9,0,7.01,9,256,2,0
6,0,4.06,3,128,1,0
9,0,1.05,8,128,1,0
7,1,0.12,9,256,3,0
11,1,2.11,3,512,6,0
9,1,1.64,2,1024,1,0
8,0,3.96,3,256,2,0
13,0,1.32,1,1024,1,0
13,0,1.58,7,512,1,0
8,0,0.9,2,256,0,0
6,0,14.07,9,256,1,0
9,0,2.69,8,256,3,0
11,0,2.95,1,128,4,0
10,1,11.06,4,512,3,1
13,0,14.98,2,512,1,0
12,0,2.82,2,1024,1,0
5,0,14.35,4,512,1,0
10,1,0.42,8,256,5,1
16,1,1.45,1,256,2,0
12,0,10.01,3,128,1,1
14,0,8.62,9,512,1,0
10,1,0.77,3,512,1,0
8,1,7.79,8,128,3,1
12,1,2.16,6,512,0,0
8,0,1.01,6,128,1,0
11,0,4.32,2,128,4,0
4,1,5.82,1,128,2,1
13,0,0.89,7,512,1,0
11,1,7.45,2,1024,1,1
8,1,2.14,7,128,1,1
6,0,3.64,4,512,1,0
11,0,0.46,1,1024,3,0
16,0,0.22,9,1024,0,0
5,0,0.87,4,128,1,0
12,0,26.04,3,512,2,0
11,0,7.39,5,1024,1,0
13,0,5.65,2,512,1,0
14,0,2.24,1,256,4,0
11,0,11.98,7,1024,1,0
17,1,5.81,9,128,2,0
8,0,12.01,1,1024,1,0
7,1,13.92,5,1024,1,1
10,1,0.1,8,256,1,0
12,1,2.68,4,1024,1,0
7,0,2.03,9,1024,1,0
4,0,6.15,7,256,1,0
9,0,8.29,2,128,1,1
6,0,11.71,2,512,2,0
9,0,6.55,5,256,1,0
8,1,6.18,6,1024,2,1
12,0,3.79,9,512,1,0
7,0,4.11,7,512,2,0
17,0,3.92,5,512,1,0
12,1,3.28,4,128,1,1
5,1,1.0,4,128,3,1
10,0,0.02,2,512,1,0
15,0,0.18,8,128,2,0
9,0,13.66,1,256,2,0
10,0,2.06,6,256,3,0
14,1,2.01,4,512,2,0
12,1,1.51,2,256,2,0
5,1,15.93,3,256,1,1
12,0,0.94,1,256,3,0
6,1,0.86,8,512,0,1
5,1,1.11,6,128,3,1
8,0,1.7,1,1024,3,0
4,0,5.43,8,1024,3,0
12,0,6.02,9,512,5,0
7,0,4.07,2,1024,4,0
5,1,0.59,5,128,4,1
13,1,8.31,2,256,3,1
6,0,3.88,3,128,1,0
14,0,5.61,7,1024,0,0
6,0,12.2,9,512,1,0
8,0,0.02,2,128,2,0
13,0,0.44,8,128,0,0
15,1,0.06,2,128,1,0
9,1,2.75,7,256,6,0
13,1,2.42,1,512,2,1
6,0,5.64,9,512,7,0
11,1,1.69,8,256,1,1
10,0,3.85,5,512,1,0
10,1,1.22,6,256,3,0
14,0,4.53,3,512,2,0
11,1,1.57,6,1024,1,0
13,1,6.43,7,512,1,1
10,0,0.33,1,512,1,0
9,1,5.84,2,256,2,1
11,0,5.39,1,1024,2,0
5,0,12.6,2,256,0,0
12,0,18.72,2,128,2,1
3,1,2.45,2,128,3,1
7,0,21.93,2,256,4,0
10,0,2.35,4,1024,3,0
8,1,4.34,6,512,3,1
11,0,1.43,4,512,0,0
10,1,7.25,3,256,1,1
6,1,2.91,1,1024,1,0
8,1,3.34,7,256,4,0
6,0,6.17,3,128,2,1
13,1,3.13,8,128,3,1
12,0,2.5,8,256,3,0
8,0,1.54,3,512,1,0
11,0,0.22,3,512,3,0
10,0,2.94,7,1024,1,0
10,0,14.44,6,1024,4,1
10,1,6.03,2,1024,3,1
14,0,11.95,7,512,1,0
6,0,0.18,7,256,3,0
9,0,1.21,7,256,0,0
13,0,0.04,1,256,2,0
8,0,3.64,4,256,3,0
10,0,2.89,7,256,1,0
9,1,2.67,6,1024,2,0
11,0,5.05,9,1024,3,0
10,1,1.06,9,256,0,0
11,0,3.79,1,256,2,0
16,0,1.51,2,512,0,0
9,0,1.1,5,128,3,0
7,0,6.17,2,1024,0,0
13,0,3.9,8,256,1,0
6,1,6.81,3,256,2,1
10,1,1.87,1,1024,1,0
11,0,1.35,1,128,2,0
9,0,8.05,2,128,2,0
10,1,8.17,9,1024,2,1
12,1,1.44,7,128,4,1
20,0,12.34,8,1024,4,0
14,0,10.42,2,512,4,0
10,1,1.34,2,128,1,1
12,1,16.29,1,128,1,1
5,0,0.37,7,128,1,0
11,1,2.84,5,256,1,0
7,0,1.43,8,512,5,0
12,0,1.14,4,256,4,0
10,0,2.58,1,1024,2,0
11,0,8.74,8,256,2,0
7,0,2.95,6,128,2,0
11,0,1.96,8,512,6,0
11,0,19.69,4,256,1,0
6,0,1.25,5,256,7,0
7,0,0.68,5,256,2,0
7,1,4.67,6,128,1,1
9,0,0.18,5,1024,1,0
13,1,8.0,7,512,2,1
18,1,7.48,1,1024,1,1
10,1,10.83,6,1024,2,1
9,0,6.68,2,128,1,0
10,0,1.18,7,128,0,0
16,1,8.1,1,256,2,1
6,1,8.21,7,256,3,1
13,0,0.45,3,1024,3,0
13,0,4.98,7,512,3,0
9,0,6.3,5,512,5,0
13,0,1.36,5,256,1,0
12,1,0.63,4,1024,0,0
10,0,24.12,4,128,3,1
9,1,1.83,6,512,2,0
11,0,1.75,5,512,2,0
10,0,1.53,3,512,2,0
8,0,0.75,4,256,1,0
6,1,5.97,9,512,2,0
9,1,5.73,9,1024,0,0
7,0,3.75,5,512,1,0
9,0,1.25,3,1024,1,0
7,0,0.63,1,1024,7,0
8,1,13.12,6,256,1,1
13,0,2.45,8,512,1,0
11,0,3.63,1,512,1,0
11,0,1.28,6,1024,2,0
7,1,2.67,9,512,1,0
7,0,1.92,1,128,0,0
15,0,0.37,8,128,1,0
13,0,1.85,9,1024,1,0
11,0,0.8,8,128,2,0
10,0,2.49,7,1024,0,0
5,0,1.34,4,1024,2,0
9,0,3.67,2,256,2,0
6,0,7.41,8,1024,3,0
19,0,1.16,8,128,2,0
8,1,2.81,9,1024,2,0
14,0,8.82,2,256,3,0
12,0,2.74,3,256,1,0
11,0,0.84,7,256,1,0
9,0,0.76,5,256,0,0
9,0,3.6,7,1024,1,0
12,0,5.37,2,512,3,0
12,0,6.21,9,128,0,0
10,0,8.67,2,256,3,0
8,0,1.69,6,512,4,0
13,0,1.83,4,512,0,0
4,1,0.18,8,256,0,1
9,1,1.17,8,128,6,1
15,0,3.54,4,512,5,0
11,1,2.71,6,128,4,1
10,0,4.63,3,256,2,0
7,1,4.54,4,128,1,1
14,1,2.41,1,1024,1,0
13,0,7.98,7,128,1,0
15,0,1.62,4,1024,3,0
11,0,3.41,8,256,5,0
10,0,3.02,9,128,3,0
10,0,5.27,4,128,3,0
7,0,3.75,8,256,1,0
18,0,1.51,3,256,2,0
10,0,4.06,1,512,2,0
11,1,2.68,1,128,2,1
10,0,4.31,5,128,2,0
5,0,4.6,3,256,6,0
4,0,1.16,8,512,2,0
14,0,0.4,9,256,2,0
14,0,3.17,3,256,4,0
4,0,7.72,9,128,2,0
12,0,1.17,5,512,1,0
10,0,5.55,2,256,2,0
7,0,5.4,9,256,2,0
5,0,5.46,8,128,2,0
7,0,0.85,3,512,2,0
8,0,1.63,9,512,2,0
9,1,1.94,2,256,3,1
13,1,3.8,8,256,6,1
10,0,4.31,1,512,1,0
5,0,4.26,8,128,1,0
5,0,2.42,6,512,3,0
9,0,4.38,3,256,2,0
6,1,4.17,4,1024,3,1
7,0,1.51,8,256,3,0
8,1,7.13,4,512,0,1
13,0,2.43,1,512,0,0
7,0,4.14,4,512,2,0
7,0,1.85,4,256,2,0
13,0,10.72,8,1024,1,0
10,0,4.78,3,512,2,0
8,0,4.87,2,512,1,0
6,1,5.75,8,1024,3,1
7,0,15.76,6,128,1,0
7,0,14.34,9,512,0,0
6,0,0.68,5,128,4,0
5,0,5.64,5,256,2,0
12,0,2.54,6,1024,3,0
6,0,7.89,4,256,1,0
13,1,0.57,9,512,2,0
9,1,8.46,8,128,3,1
10,0,3.55,4,256,2,0
10,0,13.85,1,1024,0,0
5,0,9.88,9,256,2,0
11,0,12.75,7,128,2,1
10,0,2.97,2,1024,1,0
13,0,3.08,2,512,4,0
11,0,9.5,1,128,1,0
10,0,1.64,7,256,3,0
4,0,4.69,2,256,2,0
8,1,0.49,2,256,2,0
7,1,0.01,4,1024,4,0
9,0,5.96,7,128,5,0
13,1,0.23,9,128,1,0
12,0,3.36,6,256,0,0
17,0,0.62,2,256,2,0
7,1,2.44,4,256,1,0
8,0,0.95,2,256,4,0
11,0,5.08,1,512,1,0
11,0,16.07,2,512,3,0
13,1,2.36,5,1024,1,0
9,1,3.71,4,1024,2,0
8,0,4.68,4,256,2,0
4,0,17.79,8,512,0,0
7,0,8.82,5,128,1,0
8,0,13.95,9,128,1,0
4,0,1.62,3,128,2,0
7,0,12.62,5,256,3,0
14,1,1.23,9,1024,2,1
9,0,5.3,1,128,2,0
17,1,1.59,3,256,4,1
4,0,4.61,4,256,4,0
10,0,16.17,1,256,4,1
11,0,5.41,2,1024,2,0
11,1,0.19,3,128,3,1
7,0,9.08,4,128,2,0
10,0,1.28,8,512,1,0
9,0,0.33,9,256,0,0
13,0,18.44,4,128,2,0
13,0,5.56,8,128,2,0
10,1,5.11,5,512,1,0
13,0,9.14,6,256,0,0
8,0,0.69,4,256,3,0
8,1,0.53,8,256,0,0
5,0,0.78,8,256,4,0
8,0,2.15,2,128,3,1
10,0,0.35,4,512,2,0
8,1,3.29,4,1024,1,0
9,1,11.76,1,128,3,1
12,0,0.72,6,128,4,0
8,1,1.29,9,512,3,1
7,0,3.28,7,256,0,0
9,0,15.38,8,256,2,0
6,0,2.63,1,128,3,0
8,0,3.76,2,256,1,0
9,0,0.23,3,1024,3,0
10,0,5.81,7,128,2,0
7,1,1.38,1,128,6,1
13,1,5.5,4,1024,3,0
6,0,1.68,7,512,1,0
18,1,0.42,9,512,1,1
9,0,3.65,8,512,1,0
10,0,3.75,5,128,1,0
15,0,1.33,1,1024,2,0
6,0,21.18,7,256,0,0
6,0,4.59,8,128,2,0
5,0,0.84,2,128,1,0
8,0,3.71,8,1024,3,0
12,1,13.97,2,128,2,1
9,0,1.44,1,256,3,0
8,0,0.03,9,256,2,0
8,1,5.86,7,128,2,1
10,0,0.59,7,1024,3,0
13,0,0.08,1,256,3,0
8,0,2.38,8,128,1,0
10,0,1.94,1,128,2,0
7,0,3.55,4,512,3,0
11,0,3.24,3,512,1,0
15,0,2.36,7,128,1,0
11,1,4.94,5,128,0,1
17,1,4.01,9,128,2,1
9,1,2.32,4,1024,0,0
7,0,5.31,2,1024,3,0
9,1,2.0,1,128,3,1
17,0,5.11,5,1024,1,0
8,1,5.16,3,1024,1,1
10,1,2.99,6,1024,6,1
9,0,10.08,6,128,4,0
10,0,3.29,1,128,3,0
10,0,0.24,4,512,5,0
10,0,2.43,7,128,2,0
11,0,1.57,6,128,1,0
6,1,5.94,6,1024,3,0
20,0,7.53,9,128,2,0
11,0,0.35,8,128,4,0
17,1,3.16,9,512,3,1
9,0,5.6,6,512,2,0
11,1,5.08,1,1024,0,0
10,1,3.54,2,1024,1,0
12,1,0.8,5,512,2,0
10,0,9.57,9,512,2,0
10,0,18.26,2,512,7,0
8,1,3.64,8,1024,1,0
6,0,11.72,6,256,1,0
8,1,2.07,8,128,2,1
10,1,4.44,6,512,1,1
9,0,0.24,2,256,2,0
10,1,3.06,7,256,0,0
14,0,0.52,8,128,3,0
5,1,2.49,2,256,3,0
10,0,1.53,6,128,1,0
15,0,4.92,9,1024,5,0
14,0,5.16,3,128,5,0
7,0,0.67,1,256,4,0
11,0,3.98,4,1024,3,0
8,1,19.1,5,256,4,1
11,1,6.99,4,512,0,1
8,0,0.84,7,256,2,0
13,0,4.27,9,256,2,0
14,0,8.23,9,256,3,0
17,1,3.41,4,128,3,1
14,0,5.91,2,128,3,0
9,0,3.62,7,512,0,0
15,1,14.61,7,256,3,1
8,0,16.21,9,128,3,1
9,0,1.99,4,128,2,0
12,0,2.31,9,128,1,0
8,0,9.44,7,1024,4,0
10,0,2.63,2,256,1,0
14,0,1.29,9,512,3,0
5,0,3.33,2,128,0,0
10,0,0.17,1,1024,1,0
8,1,3.5,6,256,2,0
12,0,6.75,4,1024,4,0
11,0,2.09,4,512,1,0
12,1,9.35,5,256,0,1
16,0,2.95,3,512,4,0
8,0,0.07,4,512,2,0
12,0,1.83,1,128,0,0
17,0,1.1,3,256,1,0
8,1,9.23,7,1024,1,1
8,0,7.41,4,1024,2,0
10,1,5.21,6,1024,1,0
8,0,7.34,6,256,1,0
11,0,1.02,9,256,2,0
11,1,7.67,5,1024,1,1
12,1,1.45,8,1024,1,0
5,0,6.58,2,1024,2,0
6,0,11.42,9,1024,3,0
7,0,0.56,5,512,0,0
8,0,6.56,3,1024,4,0
8,0,3.35,9,1024,0,0
11,1,9.06,5,512,4,1
10,0,1.7,1,256,4,0
11,0,0.07,2,512,1,0
7,0,1.08,8,512,2,0
11,1,1.9,4,128,2,1
14,0,1.37,3,1024,1,0
2,0,17.26,1,128,3,1
14,0,14.45,3,512,0,0
11,0,5.53,7,256,1,0
12,0,5.83,5,1024,1,0
8,0,7.49,3,512,1,0
10,1,14.95,6,1024,4,1
11,0,0.96,2,1024,3,0
11,1,1.21,1,256,0,0
6,1,6.57,1,1024,1,1
9,0,0.75,5,256,2,0
9,0,3.17,3,128,2,1
9,1,8.57,6,1024,0,1
10,1,0.24,1,1024,1,0
10,0,4.94,4,128,2,0
9,0,0.47,4,128,0,0
14,0,0.59,6,512,1,0
9,0,6.35,8,128,4,1
10,1,2.0,5,1024,1,1
11,0,5.9,4,512,3,0
12,0,5.5,5,128,2,0
6,0,2.52,3,256,2,0
9,1,8.57,6,1024,2,1
8,0,4.9,8,512,0,0
6,0,0.28,1,512,1,0
13,0,0.85,8,128,3,0
5,0,2.88,9,128,1,0
11,0,1.11,7,512,1,0
13,1,8.79,7,512,1,1
12,0,3.96,1,1024,2,0
11,0,2.24,8,128,3,0
13,0,5.41,3,256,3,0
11,0,1.67,5,1024,2,0
6,0,2.26,3,128,4,0
13,0,3.51,8,512,1,0
7,0,1.42,5,512,1,0
6,1,3.36,4,256,1,1
13,1,0.18,2,128,0,1
14,0,2.6,1,128,1,0
12,0,5.89,9,128,1,0
13,1,8.2,3,128,2,1
8,1,9.53,5,1024,1,1
14,0,8.07,5,128,2,1
10,0,1.35,8,1024,4,0
6,0,2.03,3,128,3,0
6,1,2.93,8,256,4,0
7,1,12.01,4,128,1,1
7,0,13.78,7,1024,0,0
10,1,4.48,1,1024,2,0
12,1,2.16,4,128,1,1
10,0,0.43,1,128,3,0
8,0,0.98,9,256,2,0
11,1,2.61,2,512,0,0
3,0,1.41,2,128,3,0
12,0,3.59,3,256,4,0
8,0,4.77,2,512,2,0
12,0,7.87,4,512,2,0
16,1,0.39,1,128,4,1
15,1,6.73,4,128,1,1
11,0,0.27,2,128,2,0
6,0,4.09,7,512,0,0
12,0,20.98,3,256,1,0
5,0,5.67,9,512,4,0
8,0,0.35,4,128,1,0
11,1,2.89,5,256,6,1
7,0,4.96,6,128,1,0
11,0,5.26,2,256,1,0
10,0,3.04,1,1024,1,0
10,0,1.01,3,128,4,1
9,0,9.14,7,1024,5,0
8,1,0.28,5,512,0,1
9,0,24.41,7,1024,2,0
12,0,0.16,3,1024,1,0
10,1,8.5,9,256,2,1
4,0,1.57,8,256,1,0
11,0,0.8,6,256,4,0
17,0,1.11,4,512,2,0
10,1,4.84,5,512,2,0
11,1,9.24,9,256,1,1
12,0,0.22,8,512,1,0
8,0,7.69,7,128,1,0
8,0,4.01,1,256,1,0
16,1,0.57,2,512,5,0
6,0,17.83,5,1024,0,0
9,0,3.1,7,128,2,0
9,1,3.45,9,128,0,1
12,0,2.36,5,128,1,0
10,0,3.1,9,256,2,0
11,0,0.08,6,128,7,0
12,1,14.27,6,512,3,1
7,0,3.87,3,1024,3,0
8,0,13.94,3,1024,2,0
7,1,0.06,6,512,4,0
10,0,0.74,1,128,3,0
9,0,0.86,9,128,1,0
10,0,5.89,6,256,2,0
11,1,1.88,7,256,3,1
6,0,3.86,4,512,1,0
10,1,2.49,2,256,3,0
9,0,1.47,2,512,2,0
9,0,9.16,4,512,1,0
7,0,2.81,4,256,3,0
7,0,5.85,3,128,2,0
12,0,0.12,9,128,5,0
9,0,2.6,7,1024,4,0
10,1,3.21,9,256,1,0
7,0,1.38,9,256,1,0
5,0,8.0,5,128,0,1
10,0,19.31,1,128,1,0
7,0,13.98,4,256,3,1
7,0,1.95,9,128,2,0
10,0,0.18,5,512,5,0
10,1,1.1,6,256,0,0
14,0,8.94,5,1024,7,0
13,1,2.58,1,1024,4,1
7,0,13.2,7,256,3,1
17,0,0.87,9,512,1,0
10,0,4.93,6,512,3,0
11,0,25.21,9,128,3,1
9,0,1.25,4,512,2,0
15,0,1.06,7,256,3,0
9,0,8.18,8,512,3,0
6,1,0.25,1,1024,0,0
18,0,5.73,2,256,2,0
9,0,2.83,5,512,0,0
11,0,6.08,4,256,2,0
11,0,1.38,8,512,3,0
8,0,5.12,7,1024,1,0
16,0,1.78,5,256,3,0
7,0,3.0,4,128,1,0
10,1,1.34,1,512,0,0
8,0,4.84,5,512,0,0
12,1,3.12,3,256,2,0
12,1,2.75,8,512,3,0
9,0,3.52,1,256,3,0
8,0,2.65,7,512,3,0
10,0,7.27,3,128,1,1
7,0,5.66,5,1024,1,0
7,1,9.74,6,256,0,1
8,0,2.15,3,128,0,0
9,0,0.23,7,512,1,0
11,0,0.96,6,256,2,0
6,0,5.62,7,256,3,0
16,0,4.72,7,128,1,0
7,0,7.73,6,256,1,0
4,0,7.95,3,1024,2,0
7,1,7.93,7,128,1,1
11,0,1.34,5,1024,2,0
13,0,0.88,1,256,4,0
9,1,4.01,8,512,0,1
12,1,3.59,4,1024,0,1
8,0,0.34,8,512,1,0
9,0,1.54,7,1024,2,0
11,0,3.07,2,128,1,0
9,0,0.96,3,512,1,0
10,1,0.25,9,1024,1,0
10,1,2.83,3,256,4,1
11,0,6.09,9,128,3,1
8,0,1.25,5,512,3,0
4,0,1.3,6,128,1,0
10,0,1.0,5,1024,2,0
15,0,0.04,2,1024,4,0
9,0,2.22,1,1024,1,0
14,1,3.66,7,128,1,1
12,1,1.38,8,256,3,0
8,1,3.67,2,128,6,1
11,0,21.33,9,512,1,0
11,1,1.55,4,1024,3,1
5,1,12.04,8,256,3,1
7,0,7.92,8,1024,0,0
10,1,6.55,7,1024,1,1
7,1,0.54,2,1024,6,1
8,0,6.08,8,1024,1,0
9,0,1.36,1,256,0,0
10,0,0.73,1,512,1,0
9,0,7.13,5,128,5,1
8,0,9.18,1,512,2,0
4,1,5.27,2,512,2,0
5,1,1.43,7,512,3,1
14,0,1.47,8,1024,4,0
9,1,1.37,3,512,5,1
14,1,0.54,6,256,3,1
5,0,0.46,3,1024,4,0
10,0,0.21,1,512,2,0
8,1,3.25,5,128,2,1
9,1,0.36,6,128,3,1
18,0,0.98,5,1024,4,0
11,0,3.6,4,512,2,0
11,0,14.26,8,1024,2,0
9,0,3.25,3,128,1,0
11,1,8.63,4,128,2,1
10,0,3.57,6,128,0,0
11,0,9.21,7,1024,2,0
15,1,4.42,6,512,0,0
11,0,4.5,6,512,2,0
14,1,0.56,1,512,3,0
9,0,1.34,2,128,1,0
10,0,4.31,5,512,2,0
5,0,5.9,3,1024,1,0
13,0,3.97,3,256,1,0
14,0,7.78,6,128,0,1
10,0,3.28,8,128,1,0
6,1,5.0,2,256,2,1
7,1,1.32,5,256,3,0
7,0,5.97,8,128,1,0
7,0,2.44,2,512,6,0
7,0,18.36,9,512,2,1
8,0,6.43,2,1024,2,0
12,0,1.0,4,512,2,0
8,1,10.07,7,512,2,1
12,0,5.87,3,128,2,0
8,1,16.64,3,256,2,0
13,0,0.2,9,512,4,0
10,0,6.24,8,1024,0,0
12,1,6.6,1,128,2,1
7,1,1.01,4,128,5,1
9,0,0.37,2,1024,2,0
13,0,1.62,7,256,5,0
8,0,3.43,6,256,2,0
7,0,2.1,8,128,3,0
10,0,4.84,2,128,3,0
12,1,3.08,5,1024,0,1
8,0,0.77,5,1024,3,0
7,0,2.82,6,128,3,0
8,1,4.05,8,256,1,0
6,0,3.15,2,512,2,0
10,0,4.72,4,512,0,0
10,1,2.33,2,128,2,1
7,1,0.63,4,1024,0,1
